public_id,caption_gt,category,caption_pred
1859328461,A side profile Close up shot of a young boy working on robotic device in a class with students in background,office,a group of young people working on a project
1571517989,A teenage girl using a computer,electronics,a woman smiles while using a computer
1571356355,Rhine Falls near Schaffhausen Switzerland,outdoors,a waterfall with a large body of water
1578946946,A businessman sitting on steps,office,a man in a business suit sitting on stairs with his cell phone
1570388279,Banteay Srei Temple Angkor Siem Reap Cambodia,outdoors,the ruins of an ancient temple in cambodia
1846060046,A low angle shot of vibrant sunflowers with sun shining behind them,outdoors,sunflowers in a field with the sun shining
1855880516,Wide shot of businessman and woman shaking hands on runway with a private jet in the background,outdoors,a man and woman shaking hands in front of an airplane
1576774178,Two residents in a retirement home playing cards,misc,an older couple playing cards at a table
1711241162,A Christmas place setting on a nicely set dining table,food,a napkin on a gold plate with a silver fork
1576774271,A young woman holding a box,misc,a woman holding a cardboard box in her hand
1587810959,Scenic view of Salzburg and Hohensalzburg Fortress in winter Salzburg Austria,outdoors,a view of salzburg from the castle
1817411673,Vertical shot of a young male with a backpack helping a female climb a rock with the sky in the background,outdoors,two people climbing up a mountain
1859144537,Side view of an elderly couple with a fishing rod sitting on a sunny beach and enjoying coffee,outdoors,an older couple sitting on the beach with fishing rods
1874804231,Aerial view of container ship moored at commercial dock,office,an aerial view of a port with cargo containers
1297793720,Plasterer on construction site working on inside wall of new house,office,a man is working on a wall with a wall paper
1590031952,Two teenage girls using a laptop,electronics,two young women are laying on a bed and smiling at a laptop
1590214580,Maple leaves on ground in autumn,outdoors,a pile of yellow and green leaves on the ground
1586659874,Portrait of businessman and businesswoman standing outside office building,outdoors,a man and woman standing next to each other
1878694193,Full shot of high school students playing basketball during a gym class,indoors,three young men playing basketball on an indoor court
1590222407,Senior couple smiling and hugging indoors,misc,a smiling older man and woman sitting on a couch
1588023983,Young girl in her bedroom hugging a teddy bear,misc,a little girl is holding a teddy bear in her lap
1590160415,Close up of bubble in level tool,misc,a close up of a blue and white plastic ruler
1590060062,A middle aged woman holding a pot of moisturising cream,indoors,a woman holding a cream jar with her hand
1872077435,Scientists in clean suits discussing paperwork in silicon wafer manufacturing laboratory,office,two people in white protective suits standing in a lab
1263320693,Farm field of wheat crop against blue summer sky,outdoors,a field of wheat with clouds in the sky
1587991700,Female scientist examining liquid in large vial,indoors,a woman in a lab coat holding up a test tube
1873343708,Brewery Workers Checking Fermentation Process In Steel Vat,office,a man in a blue shirt and green gloves is working on a stainless steel pot
1587992660,Boy jumping over man lying on grass,outdoors,a man and boy are laying on the grass in the park
1578902531,Businessman in office drinking a cup of coffee,office,a man in a suit holding a cup of coffee
1590178526,View from Sky Tower to Auckland Yacht Harbor Auckland New Zealand,outdoors,a large marina full of boats
1725714131,Twin brothers holding hands in park smiling,outdoors,two young boys running in the grass
1576745252,Portrait of a young couple man giving woman piggyback,misc,a man carrying a woman on his back
1876240058,Male Brewery Worker Quality Checking Beer Sample,office,a man in a plaid shirt is standing in a brewery
1588012571,A man sitting on rocks,outdoors,a man sitting on a rock on the beach
1590329666,Airplane wing above London England Great Britain,outdoors,an airplane wing is flying over a city
1869318110,Wide shot of a combine harvester and a tractor harvesting wheat at a rural field,office,a combine harvester is working in a field
1570162160,Coco de Mer with fruit at Vallee de Mai Nature Reserve Praslin Island Seychelles,food,a coconut tree with many unripe coconuts on it
1844196305,Horizontal shot of a young woman holding spicy peppers,food,a woman holding a red chili pepper in her hand
1844190368,Wide shot of a man and dog walking in the forest among bluebell flowers,animals,a man and his dog walking along a path in the woods
1878694184,Wide shot of a gym teacher teaching basketball to a group of high school students in a gym,indoors,a group of young men standing around a basketball court
1844769308,Portrait of smiling young men sitting on stairs and using a digital tablet,electronics,two young men sitting on steps with their hands on their knees
1571664752,A bride and groom in a car,misc,a bride and groom sitting in a car
1571602994,A couple preparing to scuba dive,outdoors,a man and woman in wetsuits are holding a bag on a boat
1725719297,Mother helping daughter with homework at dining room table,electronics,a woman and a girl working on a laptop
1586652266,Senior women sitting back to back in living room,indoors,two older women sitting on the floor in a living room
1570280723,Father and son looking at mobile phones in a mobile phone shop,indoors,a man and boy are sitting at a table with a cell phone
1664813837,View of young boy holding his knees looking away,outdoors,a young boy sitting on the ground with his arms crossed
1297787504,Active woman with towel after exercising on equipment in health club smiling at camera,indoors,a woman sitting on a bench in a gym
1277239451,Designers by drawing board looking at book together at camera,indoors,a man and woman looking at a computer screen
1869278822,Portrait of a smiling worker taping box in a food processing plant,food,a man in a safety vest is cutting a box
1711231061,Senior couple embracing against a white curtain,outdoors,an older couple hugging in the field
1847201756,A vertical view of a smiling student with safety glasses bends down to have a closer look while working on a drill machine in selective focus,office,a young man in glasses is working on a project
1590053357,A woman relaxing in a pool,outdoors,a woman in the water holding a rubber duck
216777662,Close up of water splashing into swimming pool,outdoors,water flowing from a fountain in the middle of a pool
1859233553,A horizontal portrait of a smiling handyman knelt down to fix a radiator with a wrench while smiling at the camera,indoors,a man is kneeling next to a radiator in a room
1862067380,Close up shot of poppy flowers in a meadow full of wildflowers,outdoors,wild flowers in a field
1297796600,Cut out of pet gold trophy against white background,misc,a gold trophy on a wooden stand
1868714303,An Engineer examining the circuit board on an electrical test bench through a magnifying lamp,office,a man in a lab coat is working on a circuit board
1725907829,A young woman pushing a bicycle with a basket full of shopping,misc,a woman is holding a basket with vegetables and fruit
1590060053,Young man listening to music,misc,a man is sitting on a green couch with his feet up
1587992627,A couple relaxing by a pool,outdoors,a man and woman sitting in a pool
1578932780,A man sitting at his laptop having a break,electronics,a man sitting at a table with a laptop
1650251657,Watering can on garden lawn house in background focus on foreground,outdoors,a watering can and a garden hose sitting on the grass
1590212228,Portrait of group of businesswomen,office,a group of women in business suits standing together
1297744721,Detail of young boy exploring on beach discovering starfish,misc,a person standing on the beach with a starfish
1570340042,View from Malerwinkel over Konigssee Lake Bavaria Germany,outdoors,a lake surrounded by mountains and trees
1576738499,A young man with a ball on the beach,misc,a shirtless man holding a football on the beach
1578226802,A businesswoman using a mobile phone,electronics,a woman in a skirt and high heels talking on her cell phone
1570160951,Young woman dressed as angel standing by sea,outdoors,a woman in white dress with angel wings
1813178675,Close up of a smiling woman standing on beach and looking over the shoulder,outdoors,a woman with braids on the beach
1852967096,Low angle shot of a girl hula hooping with two plastic hoops,outdoors,a girl is playing with a hula hoop in the sun
1869911705,A medium shot of a happy senior farmer inspecting potatoes on a conveyor belt in a rural field with tractor in background,outdoors,a man is picking potatoes from a conveyor belt
1570405532,Roots of Tetrameles Nudiflora in Ta Prohm temple Angkor Siem Reap Cambodia,outdoors,tree growing out of the wall
1578224411,A mid adult woman holding a handful of redcurrants,indoors,a woman holding a bunch of red berries
1590352241,Marina and Cathedral of Palma de Mallorca at sunrise Mallorca Spain,outdoors,the sun sets over a marina with many boats
1587994226,Portrait of a young woman in a bath,misc,a woman with curly hair is having a bath
1590315356,Pile of One Euro coins,misc,a pile of euro coins on a white surface
1588000322,Female fortune teller with crystal ball talking to client,indoors,a woman sitting at a table with a man
1590053426,A young woman sitting on stairs,indoors,a woman sitting on the stairs talking on the phone
1766905812,Couple enjoying food at festival in Munich,outdoors,a group of people in bavarian costumes
1572529490,Cable car at Copper Canyon Sierra Tarahumara Chihuahua Mexico,outdoors,the cable car is going up the mountain
1571368193,Ukrainian fans at soccer game in Cape Town South Africa,outdoors,a group of people in blue and yellow costumes
1587048545,Grandfather and grandson using a laptop outdoors,outdoors,an older man and a young boy looking at a laptop
1766918226,Young family in boat on lake,outdoors,three people in a boat with a swan
1587128399,Young woman and teenage friend throwing snow on mountain,outdoors,two people are throwing snow in the air
1587145067,Low angle view of hot air balloons against blue sky Balloon Festival Albuquerque New Mexico USA,outdoors,a group of hot air balloons flying in the sky
1590224714,Group of children playing with pinwheels outdoors,outdoors,children running in the grass with colorful pinwheels
1590358655,Woman talking on cell phone,outdoors,a woman is smiling while talking on a cell phone
1840560551,Vertical shot of happy elderly couple looking at flowers with their granddaughter in a meadow full of wildflowers,outdoors,happy family in a meadow of wildflowers photo
1855878059,Close up of a young female baker with a basket full of baguettes standing in her bakery and smiling,food,a woman in a white hat is holding a basket of bread
1860726794,Close up portrait of a woman in wetsuit with surfboard posing for the camera,outdoors,a woman in a wetsuit holding a surfboard
1567883183,Ylang ylang outspread to be dried Nosy Be Madagascar,outdoors,a pile of green leaves on the ground
1297798526,Portrait of active senior couple riding bike on road in countryside,outdoors,senior couple riding bicycles on a country road
1590314108,Children walking towards chalet Luesener Alm Dolomite Alps South Tyrol Italy,outdoors,two young girls walking on snow in front of a cabin
1855878131,Young boy pushing a bale of hay out in the field on a bright sunny day,outdoors,a man pushing a large bale of hay in a field
1590032003,Two businessman playing football in an empty office,food,two men playing soccer in an empty office
1586672609,Senior couple with ice skates walking on frozen lake,outdoors,a man and woman walking on the snow covered ground
1277235530,Flower girl hugging grandmother church on wedding day at camera,outdoors,a woman and a little girl in pink dresses
1766908257,Pregnant couple with young daughter hugging on sofa,indoors,a man and woman sitting on a couch with a child
1587998810,A middle aged woman holding a glass of milk,indoors,a woman with blonde hair holding a glass of milk
1578916895,A young couple walking hand in hand through long grass,misc,a man and woman walking in a field holding hands
1586682404,cutout Of Middle Aged Male Executive Wearing Suit,office,a man in a suit posing for a picture
1590222224,Close up of red wine being poured from carafe into glass,indoors,a waiter pours wine into a glass
1497687810,Stock market trading graphs and candlestick charts representing the financial market Economic trends in business and finance background,office,a computer screen with many different types of data
1297781492,Female high school students performing experiment in chemistry lab,indoors,a girl is holding a test tube with blue liquid
1572498467,A teenage girl lying in a park,outdoors,a woman laying on the grass with her arms outstretched
1766906286,Man and two women walking in the snow,outdoors,three people in winter clothes walking in the snow
1572515957,Bell peppers against white background,indoors,"three red, yellow and orange peppers on a white background"
1873415564,Horizontal full length profile shot of a smiling senior woman in a wheelchair holding hand of her husband and smiling,medical,an older man and woman in a wheelchair
1587114347,Portrait woman leaning on folded arms Havana Cuba,misc,a woman with long curly hair sitting on a chair
1869314822,Full shot of a couple running through an autumn forest with their children,outdoors,four people running through the leaves in an autumn park
1588003538,Close up of rabbit in cage,outdoors,a black and white rabbit in a cage
1585877429,St Paul's Bay where it is reported the apostle landed during a storm Lindos Rhodes Dodecanese Greece Europe,outdoors,"the island of crete, greece"
1670264750,Man playing golf Close up of feet on the tee,outdoors,a man is putting a golf ball on the green
216578048,Snowy mountain range and blue sky,outdoors,snow covered mountains in the alps
1297775225,Mature businessman working at computer in office,office,a man sitting at a desk with a computer
1590201260,Electric meters on side of house Key West Florida United States,misc,an electrical panel with multiple meters and wires
1570537124,Lumber industry at Breves Channels Brazil,office,a barge loaded with logs is being towed down a river
1869314594,Vertical wide shot of a woman in swimwear standing in water at the shore of a sunny beach,outdoors,a woman in a red bikini stands on the beach
1576741895,Group of teenage friends at a bowling alley laughing and joking,misc,a group of young people sitting on a couch
1722076472,Teenagers enjoying soft drinks and lunch on skiing holiday Tirol Austria Europe,food,a group of people sitting at a table with food and drinks
1578942683,Three teenage friends having fun by a swimming pool,misc,three young people standing near a pool
1844765930,Portrait of a young man smiling while texting on a cell phone,outdoors,a young man is leaning against a tree and using his cell phone
1840560638,Low angle shot of a happy woman with a man walking in the background in a meadow full of wildflowers,outdoors,a woman and man in a field of wildflowers
1578924698,A portrait of a young mother with her baby and dog,animals,a woman and a child are holding a dalmatian dog
1570363811,View over Boston in the snow towards Back Bay Charles River and Cambridge Massachusetts USA,outdoors,the city skyline is covered in snow
1873340771,bartender Serving young women Pints Of Beer In the Bar,office,two women are smiling while holding beer glasses
216390656,Tree on hillside against blue sky,outdoors,a tree in a field with a blue sky
1588003502,Scenic view of church across body of water Carinthia Austria,outdoors,a lake with a church in the background
1868716577,A medium shot of two engineers in coverall cleaning a big cylindrical machinery in a factory,office,two men working on a large metal roll
1587840452,Close up of woman smiling,misc,a man and woman are smiling at the camera
1590160463,Parent and child on bench overlooking town,outdoors,two people sitting on a bench overlooking the city
1590164825,High angle view of male teenage student studying with laptop in library,electronics,a woman is sitting at a table with a laptop
1844765876,Vertical portrait of smiling friends busy using digital devices,outdoors,three young people looking at a tablet
1304264864,Mature couple on coastal road trip with car breakdown on mobile phone,outdoors,an older man talking on his cell phone next to a car with the hood open
1590214550,Close up of frozen beech leaf,outdoors,a leaf in the grass
1851481595,Wide shot of a beautiful woman checking the broken down automobile by opening the bonnet,misc,a woman is looking under the hood of a blue car
1868705207,A group of business people having a serious discussion during a meeting in the conference room,indoors,a group of business people sitting around a table
1844723921,Vertical portrait of a worker smiling at the camera while packing boxes at the production line of a distribution warehouse,office,a smiling man is holding a box on a conveyor belt
1852961639,Close up of a boy blowing pinwheel while sitting on monkey bars at a playground,outdoors,a young boy blowing a pinwheel on a playground
1587137234,View of two young female doctors talking in office setting,medical,two women in white coats talking to each other in a reception area
1567881233,Businessman staring out from crowd of co workers,office,a crowd of people standing in a line
1766923941,Couple's legs dangling over stream,outdoors,two people in hiking shoes sitting on a wooden bench
1578942641,Portrait of a young woman in the street carrying a shoulder bag,outdoors,a woman smiling while holding a bag
1572529508,The Government Palace of Chihuahua Palacio de Gobierno de Chihuahua Chihuahua Mexico,outdoors,a flock of birds fly around a large church
1572537389,A woman relaxing in the sun,outdoors,a woman is holding her hands to her face
1846060076,A smiling woman leaning against a hay bale with her eyes closed,outdoors,a woman sitting on top of a pile of hay
1710247385,A businessman having lunch by the water,food,a man in a shirt and tie sitting at a table with a laptop and a cup of coffee
1663816598,Portrait man lying in bed,misc,a man laying on a bed with his hand on his chin
1844731634,Senior engineer speaking on the telephone while operating a computer at the control desk in the control room of a nuclear power station,electronics,a man in a white shirt is sitting at a computer
1878688691,Low angle shot of a technician checking wires in the data center,electronics,a man is working on a computer in a room
1572486317,A businesswoman using a laptop,office,a woman in a business suit holding a tablet computer
1865999675,Horizontal shot of a mature couple sitting atop a rock overlooking the Atlantic ocean on a sunny day with copy space,outdoors,two people sitting on a rock overlooking the ocean
1586735516,Male Worker With Clipboard Checking Waste Recycling Bales,office,a man in a vest holding a clipboard in front of a pile of plastic
1588012274,Close up of businessman laughing with telephone,office,a man laughing on the phone in an office
1277242526,Car mechanic in auto repair garage with customer beside car,indoors,two men talking to each other in a car
1587845312,Coffee grinds being stirred into cup,indoors,a spoon is being used to stir a cup of coffee
1855882772,Horizontal shot of a mature couple leaning on a wall by the Christmas tree holding pink gift boxes smile at the camera,indoors,a man and woman holding pink boxes in front of a christmas tree
1846008026,A shot of an inspector shaking hands with bakery owner in a bakery with loaves of bread in the foreground,food,two men shaking hands in a bakery
1587144251,Silhouette of glazed frost on a tree Upper Bavaria Germany,outdoors,a lone tree in the snow
1277256947,Diy woman decorating at home painting wall with test swatches holding paintbrush dipped in red paint,indoors,a woman is painting a room with a ladder and paintbrush
1878694376,Low angle shot of middle school students playing a flute and saxophone during a music class,indoors,two people playing saxophones in a room
1873405220,Vertical three quarter length shot of a smiling woman in an armchair using a digital tablet,indoors,a woman sitting in a chair using a tablet
1866123341,Portrait shot of a team of pharmacists standing next to the shelves at a pharmacy and smiling at the camera,medical,three people in white lab coats standing in a pharmacy aisle
1657996766,Father and son fishing in lake,outdoors,a man and boy fishing on a dock
1846707947,A full length vertical view of busy surgeons performing a serious operation the operating room,medical,a group of surgeons in an operating room
1859201045,Sheep suckling milk to its lamb,animals,a sheep and her lamb are standing in the grass
1868703311,A smiling businesswoman closely looking at the adhesive notes on the glass wall of a meeting room in an office,indoors,a woman standing in front of a glass wall with sticky notes on it
1590060056,Close up of a golf club and ball on a tee,misc,a golf ball and driver on the grass
1868703266,A pensive businesswoman sitting at the table while using a laptop in a conference room,indoors,a woman sitting at a desk with her laptop
1571589998,A man sitting by the sea,outdoors,a man sitting on a rock by the ocean
1570572254,Aerial View of Teatro Amazonas Manaus Amazonas Amazon River Brazil,outdoors,aerial view of the city of santos
1587652148,Detail view of a �� ��Do Not Enter�� �� sign,outdoors,a do not enter sign on a pole
1590338975,Young girls sitting outdoors portrait,outdoors,three young girls sitting in a hammock
1277239433,Portrait of loving couple in pajamas lying on bed at home hugging,indoors,a man and woman laying on a bed
1862067344,Vertical shot of a field full of red poppy flowers,outdoors,red poppies in a field of green
1866123266,Medium shot of an elderly couple sitting on mountain bikes along a country track,outdoors,a couple riding bikes on a sunny day
1572535115,A woman blowing her nose,indoors,a woman blowing her nose with a tissue
1586691764,Businessman and grower with crate of ripe tomatoes handshaking in greenhouse,misc,two people in a greenhouse holding a basket of tomatoes
1586676686,cutout Of Male Executive Using Walkie Talkie,office,a man in a safety vest holding a clipboard
1277238272,Portrait of loving young couple relaxing on outdoor sofa at home,outdoors,a man and woman are laying on a couch in the backyard
1570573988,Little channel of Amazon River near Panelas Brazil,outdoors,a river in the jungle with trees and grass
1839581555,Middle aged woman sitting on a fence and playing with her dog out in the field on cold snowy day,animals,a woman and her dog in the snow
1844194469,Close up shot of a woman holding pea from split pea pod,food,a woman holding a green pea pod
1866104786,Wide shot of worker at production in a cheese processing plant,food,a man in a white lab coat is working on a conveyor belt
1277256734,Boy learning from teacher teaching in elementary school class by playing with weighing scales in classroom,indoors,a woman and child are playing with a balance scale
1664820587,Portrait of two children playing in the snow,outdoors,two children laying in the snow with their hands in the air
1857297413,Low angle view of a man driving a motorhome on road on a sunny day,outdoors,a white rv is driving down the road
1297750442,Smiling mother and daughter lying on picnic rug in park,outdoors,a woman and a little girl laying on a blanket in the grass
1590352142,Yellow lilies in front of a lemon tree,food,a lemon tree with yellow flowers in the background
1839587396,Horizontal shot of a young smiling receptionist answering a phone call behind the counter in reception area with copy space,office,a woman is sitting at a desk talking on the phone
1590350069,Winding road to Torrent de Pareis Mallorca Spain,outdoors,a winding road in the mountains
1865986958,Horizontal shot of a couple with their two children mountain biking on a woodland trail smile at the camera,misc,a family riding bikes in the woods
1839585527,A senior businessman is consulting with his junior colleague about his scheduled appointments for the day,office,a man and woman standing in an office building
1869317189,Full shot of a technician standing in the aisle of a server room and replacing servers in a cabinet,electronics,a man standing in a server room with a laptop
1578906830,Portrait of young woman with eyes closed and mouth open wide screaming,misc,a woman with her mouth open and her eyes closed
1865993663,Vertical shot of a joyous senior couple with arms around each other walk during hiking on a mountain trail,outdoors,an older couple walking in the woods
1847350094,A portrait shot of a young female worker working on an aluminum light fittings on the production line with other workers,office,a group of people working on a machine
1576782482,A chauffer standing by a stretch limousine,office,a man in a suit and sunglasses standing in front of a limo
1572528611,Long Beaked Common Dolphin Bahia Magdalena Baja California Sur Mexico,outdoors,a dolphin jumping out of the water
1297786298,Couple on winter vacation with man giving woman piggyback in snow,outdoors,a man and woman are playing in the snow
1578927176,A young man playing with his dog amongst the autumn leaves,animals,a man and his dog in the woods
1277240144,Girl in sunglasses making snowballs on winter vacation at camera,outdoors,a girl in a pink coat and sunglasses holding a snow ball
1297775321,Smiling young man riding on bike along winter beach,outdoors,a man is sitting on a bike on the beach
1872076856,Woman decorating at home painting wall with paint roller smiling side view,indoors,a woman is painting a wall with a roller
1873346102,Silhouetted reflection of a woman standing on the wet portion of the beach during low tide,misc,a person standing on the beach with clouds reflected in the water
1570235027,Close up of baby eating pureed food,indoors,a baby with orange sauce on his face
1576779953,A female scuba diver sitting on a boat,outdoors,a woman in a scuba suit standing on the beach
1484411595,Beautiful 3D red bar graph fall down following the arrow,office,a red graph chart is shown on a dark background
1663817693,Teenage friends cooking in kitchen,indoors,four young women in the kitchen cooking
1576777307,A climber climbing a rock face,misc,a man is climbing up a mountain
1840561301,Vertical top shot of a group of workers holding a digital tablet clipboard and box and smiling at the camera while standing among boxes laid on conveyor belts at a distribution warehouse,electronics,three men in blue shirts standing on a conveyor belt with boxes
1859143274,Portrait shot of couple piggybacking their children on a sunny beach,outdoors,a family on the beach
1572524393,Portrait of young girl smiling,outdoors,a little girl smiles while sitting on a beach
1590339857,Young girl relaxing in hammock,outdoors,a young girl laying in a hammock
1873346399,Middle schoolboys and teacher running while playing soccer on the field in physical education,outdoors,three young men playing soccer on a grassy field
1297775291,Family walking through snow in winter landscape,outdoors,a family is walking down a snowy hill
1766907600,Senior couple holding hands in park,outdoors,an older couple shaking hands by a river
1670341232,Active senior couple wearing sports clothing smiling at camera,outdoors,a woman is smiling while standing in front of a man
1572463127,A middle aged woman wearing a headset,electronics,a woman with a headset on her hand
1663817606,Teenage friends in bathrobes looking away,indoors,three women in white robes sitting on a bed
1847350067,A portrait shot of a manager inspecting aluminum light fitting held by a young blonde female worker,office,a man and two women in a warehouse
1590317534,Rock formations in surf Baie Lazare Mahe Seychelles,outdoors,a white sandy beach with rocks and trees
1859331851,A wide shot of a boy and a girl running in opposite directions in a hallway with school locker in background,indoors,two people running in front of orange lockers
1813172162,An angled mid length shot of businesswoman in polo neck jumper and white coat walking in plaza carrying briefcase,outdoors,a woman in a white coat and green sweater
1855886288,Horizontal shot of the usher bridesmaid and flower girl waving at a senior bride and groom preparing to board a helicopter outdoors with copy space,outdoors,a wedding party is standing in front of a helicopter
1297793786,Portrait of smiling plumber holding toolbox standing next to van,outdoors,a man holding a toolbox and a pipe
1572383429,Rainforest near Revelstoke British Columbia Canada,outdoors,a forest with trees and ferns in the middle
1766921538,Girl jumping in air holding pink hat with books below,outdoors,a girl jumping over books with a pink umbrella
1590025229,Two teenage girls applying makeup,misc,two young women are sitting on a bed and one is applying makeup
1570163573,Soccer ball floating in night sky next to earth,outdoors,a blue moon and a black moon in the dark
1817410308,Rear view of a happy senior couple driving in convertible car along country road with woman taking photographs on a camera,misc,an older couple taking a photo in a car
1590216773,Close up of cattle with calf in field,outdoors,a group of cows standing in a field
1578920300,A young woman holding a bunch of pink tulips Close up,indoors,a woman is holding a bouquet of pink tulips
1572388604,Mixed Forest in Northern Black Forest Bad Herrenalb Baden Wuerttemberg Germany,outdoors,a forest with trees and grass on the hillside
1590160358,Scenic view of sandbank in water Biarritz France,outdoors,a view of the ocean and sand dunes from a hill
1590047414,A businesswoman in an office three colleagues in background having a discussion,office,a woman is smiling in front of a group of people
1576741841,Male florist creating a bouquet of flowers,indoors,a man is working on a flower arrangement
1859352167,A portrait shot of a young boy writing notes while working on a model airplane in a class,misc,a boy in an apron is writing on a piece of paper
1587051902,Woman in red shirt and sun hat,outdoors,a woman wearing a pink hat and jeans
1588010693,Low angle view of senior woman walking in park,outdoors,an older woman walking in the park
1297774292,Engineer checks circuit board under magnifier with microscope,office,a man in a lab coat is looking at a microscope
1766929023,Woman sitting on outcropping over valley Kleinwalsertal Allgau Germany,outdoors,a woman with a backpack sitting on a rock
1586648897,Sign Marking Hiking Trail Through Countryside In Western Cape Region Of South Africa,misc,a hiking trail sign in the mountains
1877642744,View Of Fans Enjoying Rock Concert With Light Show,indoors,a crowd of people at a concert with bright lights
1297783715,Couple on winter vacation holding snowball smiling at camera,outdoors,a man and woman are posing for a picture in the snow
1571664311,Woman drinking a glass of water,misc,a woman is holding a glass of water
1576771907,A woman in a stretch limousine,misc,a woman in sunglasses sitting in the back seat of a car
1588004081,Close up of pear trees,outdoors,an apple tree with white flowers in bloom
1587149060,Close up of two oranges stuck with cloves,food,an orange with a bunch of black seeds on it
1297776680,Young woman at home lying on bed reading magazine smiling at camera,indoors,a woman laying on her bed reading a magazine
1572536705,A bride and groom dancing,misc,a bride and groom dancing on the beach
1857288767,Young woman celebrating her victory at the poker table with her arm raised while her husband and friends are cheering for her,indoors,a group of people playing casino games in a casino
1581271661,Family in autumn countryside girl with maple leaves at camera,outdoors,a little girl holding a leaf in front of her family
1852926920,Horizontal portrait of midsection of a pregnant woman holding hands of her toddler son smiling at the camera with copy space,indoors,a woman holding a child in her arms
1588020107,Sun shining over tree in snow Bavaria Germany,outdoors,a lone tree in the snow
1844766935,Portrait of a smiling young man using a digital tablet sitting against a tree in the park,outdoors,a man is sitting under a tree and holding a tablet
1581271640,Smiling senior man in scarf and hooded top in autumn countryside,outdoors,a man in a sweater and scarf standing in front of a tree
1847201888,A portrait of a smiling woman standing in a jacket with fur hood during a snowfall while her husband stands in the background holding a handful of snow,outdoors,a man and woman are standing in the snow with their hands in their pockets
1277240015,Portrait of young woman running water for bath at home,outdoors,a woman is leaning against a tub with a man standing behind her
1277271518,Woman holding mug on motorhome vacation by lake at camera,outdoors,a woman holding a cup of coffee in front of a camper
1570219553,Benedictine monastery Benedictine Convent of Saint John Val Mustair Swiss Alps Grisons Switzerland,outdoors,a church in the mountains with a green field
1297790012,Close up of a girl holding head of cabbage in vegetable garden,food,a young girl kneeling in the garden holding a large cabbage
1590178103,Close up of couple hugging,outdoors,a man and woman in white shirts and ties
1572529418,View to Urique and Urique River Urique Canyon Copper Canyon Chihuahua Mexico,outdoors,the view from the top of a mountain
1571327426,Portrait of young girl sitting in park with pink purse,outdoors,a little girl kneeling in the grass with a pink bag
1590215609,Senior couple looking at laptop,electronics,an older couple sitting on a couch with a laptop
1586722919,Thoughtful Young Woman Sitting On Outdoor Swing,outdoors,a woman sitting on a swing in the woods
1567879988,Woman with leaf on forehead,misc,a woman with a leaf on her forehead
1869317177,Wide shot of a manager standing in the aisle of a data center aligned with storage cabinets,electronics,a man in a suit stands in the middle of a server room
1578932870,A woman on her lunch break using a laptop computer,electronics,a woman sitting at a table with a laptop
1851488726,Father carrying his daughter high in the air while the mother is watching sitting on the wooden pier of the lake,outdoors,a family of four on a kayak
1859144675,Full shot of a woman hiking with a backpack in the woods,outdoors,a woman in an orange shirt and shorts is hiking
1844729132,Vertical shot of two elderly women having lunch and drinking from wine glasses at the patio table,food,a group of people enjoying a meal outside
1587028136,View of gas cylinders on a truck,office,a truck with several gas cylinders on it
1878692813,High school students smiling at the camera while completing their homework in the classroom with a teacher helping them,indoors,a teacher helping students with their homework
1869318029,Technician looking at the camera while working on a laptop in a server room at a data center,electronics,a young man is standing in front of a computer
1571691170,View of Sildpollnes famous church Sildpollnes Lofoten Austvagoy Island Nordland County Norway,outdoors,a church in the snow near a lake
1866109220,Portrait of a smiling farmer examining the yield in the sunny rural barley crop field in summer,animals,a man in a plaid shirt and jeans stands in a field of wheat
1277256896,Home diy Close up of power tool drill screwing screw into timber,indoors,a person is using a drill to hold a wooden plank
1587028127,View of a road in the countryside Cape Town South Africa,outdoors,a dirt road with trees and grass on both sides
1869318026,High angle shot of a technician working on a computer in a server room at a data center,electronics,a man is working on a computer in a server room
1868716595,A low angle wide shot of an engineer working on a metal machinery in a warehouse,office,a man is working on a large metal machine
1722078383,Mother embracing son and daughter on rug in living room,indoors,a woman and two children sitting on the floor
1576746137,mother and son messing about sitting on jetty,outdoors,a woman and a child sitting on a dock
1868716532,A wide shot of an engineer watching hot molten forged steel rods in a furnace in a factory,office,a worker is standing next to a large metal object
1868718347,A portrait shot of a young blonde woman standing on a kitchen counter and attaching thread to a sewing machine,indoors,a woman is sewing on a sewing machine
1571691161,View of Sildpollnes famous church Sildpollnes Lofoten Austvagoy Island Nordland County Norway,outdoors,a church in the snow near a lake
1844194343,Back view of the couple sitting next to each other and chatting in a red and pink foldable chair in the garden,outdoors,two people sitting on chairs in the grass
1590344036,Small fishing boats at low tide North Coast of Guernsey Channel Islands UK,outdoors,boats are docked in the mud at low tide
1587994169,A couple relaxing by a pool,outdoors,a man and woman sitting in a pool
1859328392,A portrait Close up shot of a young boy attaching roof to a birdhouse in a class,office,a boy is building a birdhouse with a red tool
1670340668,Portrait of parents at wedding with woman holding roses,outdoors,a woman in a pink dress holding a bouquet of flowers
1766903742,Father and son cooking fish on campfire near remote lake,food,a man and boy are cooking on a campfire near a lake
1578946166,Woman in a white bikini standing on a yacht on the sea,outdoors,a woman in a bikini standing on the bow of a boat
1590317663,Stack of One Euro coins next to bull figurine,misc,a bull and a stack of coins
1588002839,A diver standing on a diving board,misc,a woman jumping off a diving board into a pool
1586684165,Senior Man Wearing Chef's Apron Picking Vegetables In Garden,misc,an older man holding a basket of vegetables
