public_id,caption_gt,category,caption_pred
1588025525,Detail of woman's face showing left eye with blue iris,misc, a close up of a woman's face
1277367176,Boy and girl teenager friends and piggyback on summer vacation beach smiling at camera,outdoors, mother and son on the beach
1572512624,Woman in woolly hat and scarf in snow,outdoors, how to knit a scarf with garment
1586664137,Baby smiling portrait cutout,misc, the most popular baby names in the u.s.
1846059953,A low angle portrait shot of a businessman standing in a wheat field and using his laptop,electronics, farmer standing in a field and using a laptop
1585878797,Atlantic Walruses Odobenus rosmarus on shore of Moffen Island Spitsbergen Svalbard Norway Europe,outdoors, a view of the salton sea.
1572538895,portrait girl resting arm on knee,outdoors, portrait of a young girl
1866000989,Horizontal profile shot of a late businessman catching a passenger training leaning near the door smiles at the camera,office, a man in a blue shirt and tie stepping off a train onto a platform.
1578942776,A woman relaxing in a deck chair,outdoors, a man sitting on a chair looking out to sea
1846038956,A happy young couple looking at each other while selecting frames in a frame shop,indoors, a man and a woman sit at a table and look at each other.
1586664152,Female teacher posing with children smiling front view portrait cutout,misc, a group of children and a woman smile for the camera.
1587056555,Three young people in office setting,office, a man and a woman standing in front of an escalator.
1868718428,A blurry Close up vertical shot of a businessman watching porn on an office computer,electronics, a woman looks at a computer screen.
1670342087,Children on sled in snow on mountain winter vacation at camera,outdoors, a mother and son enjoy a sled ride in the snow.
1587986996,Two businessmen eating at restaurant,indoors," actor, left, and actor, right, sit at a table in a scene from the"
1590046007,Portrait of a young woman,outdoors, a woman in a tank top
1590337208,View over Death Valley National Park Nevada USA,outdoors, a view of the dead sea from mt. sinai.
1859176898,Engineers in uniforms inspecting the engine casing of a passenger jet at a hangar,office, aircraft maintenance technicians keep an eye on things while working on an aircraft.
1869911510,A medium shot of a businessman and businesswoman talking with each other while drinking coffee in office,indoors, business people talking in a modern office building
1587651290,View of Christmas decorations in a bowl beside some floating burning candles in a bowl of water,misc, a candle holder with lit candles on a blue table.
1587811016,View through broken window to bedroom,indoors, a room with a view
1572542342,A man standing on a boardwalk,outdoors, a man standing on a pier looking out at the ocean.
1590206171,Santa Claus figurine in snow globe,misc, person in a snow globe
1586682335,Cut Out Of Male Executive With Hands In Pockets,office," i'm not sure if this is a suit or a shirt, but it's"
1590160808,Scenic view of Dischma Brook view into Dischma Valley Davos Graubuenden Grisons Switzerland,outdoors, a river runs through it
1852646705,A low angle shot of an experienced Paramedic checking the intravenous saline drip on an emergency airlift helicopter,medical, a flight attendant cleans the cockpit of a boeing 787 dreamliner. photo:
1567878509,Wooden house with garden in Davos Grisons Switzerland,outdoors, an old wooden house with a white picket fence and a window with green shutters and
1570154864,Pollution on the beach of Zanzibar Tanzania Africa,outdoors, a beach at or near the vacation home
1844733053,High angle shot of the backside of a group of girls with backpacks sitting on a fence in a green field,outdoors, a group of people with backpacks on a bench in the countryside.
1590336119,20 Mule Wagon at Harmony Borax Works Death Valley National Park Nevada USA,outdoors, a wagon train in the badlands of south dakota.
1868703239,A portrait of a confident businesswoman sitting at the edge of a desk in an office while reviewing a report,electronics, man reading a book in an office
1869046541,Couple relaxing on bed at home with the man using a laptop and wife holding a large cup of coffee smiles at the camera,electronics, mother and daughter in a hotel room
1590200714,Cultural Center Goa Ma Bwarat close to Hienghene New Caledonia Overseas Territory of France,outdoors, picture of tipaza (algeria): tipaza church on the bank of the river
1857297539,Horizontal shot of a businessman holding up a compass beneath an overpass on a sunny day,office, a man in a suit holds a gold medal up to the sky.
1570573547,Sunset over Amazon River near Uara Brazil,outdoors, ship type on the river at sunset
1590071315,Young man holding two champagne glasses sitting on a bed,misc, a man sits on a bed with a glass of wine
1572528572,Flag of Mexico San Jose Del Cabo Cabo San Lucas Baja California Sur Mexico,outdoors, the flag of mexico waving in the wind.
1664820671,Portrait of a young woman holding a sarong against blue sky,outdoors, person poses on the beach.
1590065444,A middle aged woman applying eye cream,indoors, a close up of a woman's face with her hand on her face
1587982322,Aerial view of lake Woerthsee Mausinsel Island Woerth Bavaria Germany,outdoors, a city from the sky
216348173,Colorful clouds in sky,outdoors, sunset admire the beauty of creations
1578939293,A portrait of a mature businessman in the foyer of an office building,office, a group of business people standing in front of an office building
1304265980,Mature couples playing golf on course with man driving ball from tee,outdoors, person watches his tee shot on the 18th hole during the final round of the golf tournament
1862083211,Portrait of a Technician smiling and operating machinery in a solar panel factory,misc, woman working in a factory
1852965686,Side view of a woman getting her hair sprayed by a hairdresser in a salon,misc, the art of hair and makeup designer
1587128831,Young friends standing with sleds in mountain resort,outdoors, a group of people standing on top of a snow covered mountain.
1852963973,Wide shot of the interior of a wine shop,indoors, a large collection of shoes
1860742292,Low angle view of a young glamorous couple surrounded by paparazzi,electronics," people take photos of a fashion show at a shopping mall in mumbai, india,"
1587031418,View of many Easter ornaments hanging off of a bare tree Pfullendorf Sigmaringen Baden Wuerttemberg Germany,outdoors, easter eggs on a tree
1654577039,Four young friends relaxing on sandy beach and taking a photo together,misc, people lying in the sand
217371089,Three African Wild Dogs fighting Kruger National Park,animals, wildebeest in the serengeti national park
1586704868,Portrait Of Businesswoman Working In Busy Modern Office,office, a woman stands in front of a group of people in an office setting.
1873425437,A portrait shot of a happy businessman handing passport to a woman at airport counter,misc, business people shaking hands at a reception desk
1586685212,Farmer Driving Lorry Loaded With Straw Bales In Field,misc, a man driving a combine harvester in a field.
1709253587,Couple playing golf on a sunny day,misc, a man and a woman standing on a golf course.
1297775297,Father carrying daughter on shoulders in snowy winter landscape smiling at camera,outdoors, people walking in the snow
1297750208,Detail of businesswoman sitting at boardroom table holding glasses,office, a woman sitting at a desk with her chin resting on her hand.
1588000736,Female pharmacist with medication using cell phone,medical, person talking on the phone in a pharmacy
1587846149,Close up of woman with contact lens on finger,misc, portrait of a middle aged woman
1587997640,Man holding bottle of wine and wine glasses outdoors,outdoors, a man holding a tool and a bag of soil.
216347807,Clouds in sunset sky,outdoors, sunset admire the beauty of creations
1587845762,Close up of coffee beans,misc, stones on a black background
1587851102,Close up of Arnica flower,outdoors, a close up of a yellow flower.
1859339717,A close up shot of a young blonde girl performing experiment in a beaker in a school chemistry laboratory,indoors, a scientist holding a beaker filled with blue liquid in front of a whiteboard.
1578216614,A young woman wearing a winter hat,misc, actor in a fur hat
1862125916,A vertical close up shot of a young girl's hand in school uniform writing a test at her desk in a classroom,indoors, a student writing at a desk in a classroom.
1710363722,A dressed up couple in love,misc, a man and a woman looking into each other's eyes
1590316556,Low angle view of boy jumping,outdoors, young boy flying in the sky
1862067299,Side view of a cargo ship travelling at the sea,office, a ship in the sea
1572508304,A senior woman standing by a sports car,outdoors, the queen of england in front of a sports car
1586672612,Senior couple walking on frozen lake near boats,outdoors, people walk on the ice.
217372079,Rolling waves Gold Coast Australia,outdoors," ocean view from property, on the beachfront vacation rentals"
1843609325,Full length rear view of young people graduating in caps and gowns walking between pillars in the university campus on a sunny day,outdoors, graduates make their way to their seats during the graduation ceremony on thursday morning.
1716610052,Colleagues in meeting in conference room,office, people working on a car
1851475895,A young boy holding a remote control and pointing it at the televisions in an electronics store with his grandfather behind him,electronics, a family looking at tvs in a store.
1709253527,A young boy climbing on wooden beam,misc, a young boy in a khaki t shirt and white shorts leans against a wooden railing.
1878871256,A Side View of a school girl with blonde hair in a laboratory looking into a microscope with her classmates and Teacher sitting in background,indoors, person working on a sewing machine with other children in the background.
1297797335,cutout of businessman with briefcase listening to music on earphones,office, man in a suit holding a briefcase
1864634402,Low angle view of a young boy and girl playing with a ball on a garden lawn,outdoors, people playing a game of frisbee in a park.
1874803349,Hospital Radiographer Giving Mammogram To Female Patient,electronics, an image of a mammogram on a computer screen. a woman is in the background.
1578253478,Two young men setting up a tent in a field,misc, a man setting up a tent
1862121551,A horizontal view of Business people in selective focus drinking coffee and talking while a woman is working on a laptop in the foreground,indoors, group of business people in a meeting
217367375,Tree in Field Switzerland,outdoors, single tree on a hill
1878695783,Portrait shot of a middle school student looking at the camera while writing an assignment with her classmates in the background,indoors, school children in a classroom
1578902453,A couple dressed for an evening out,misc, love is a commitment by putri bali makeup 021
1571351792,Group of female soccer players with American Flag walking on field,outdoors, person leads the team onto the field.
1587058238,Active young woman jumping on white background,stocky_setting, a dancer in a yellow jumpsuit and a white tank top.
1570236764,Doctor reviewing paperwork in doctor's office,medical, a man in a white lab coat fills out a form at a desk.
216350816,Sun setting in sky with clouds,outdoors, sunset admire the beauty of creations
1586735573,Portrait Of Businessman On Floor Of Engineering Factory,office, man standing in front of a cnc machine
1586685137,Farmer Watching Tractor And Trailer In Field Of Oats,misc, a man in a plaid shirt stands in front of a tractor in a field.
1671843695,A businesswoman walking in garden,office, a woman in a dress standing in front of a hedge
1586723816,Young Couples Making A Toast With Beer Standing By River,outdoors, friends toasting with beer bottles on the beach
1587835073,Scenic view of city Rome Italy,outdoors, a view of rome from the top of the leaning tower of pisa.
1845993911,A portrait shot of a happy female baker showing a loaf of bread to camera while putting a pan of bread loaves in a rack,food, a baker holds a mound of freshly baked donuts in front of her.
1590363905,View over palm trees to Anse Intendance Mahe Seychelles,outdoors," view from property, the edgewater resort and spa"
1590363518,Palm tree over beach Anse A La Mouche Mahe Seychelles,outdoors, picture of jaco island (timor leste): long shadow of a palm tree on
1851475637,Smiling waitress holding a cup of coffee,indoors, woman working in a restaurant
1590347594,Businessman outdoors throwing paper airplane,office, a man in a suit stands on a bridge and looks off into the distance.
1874803595,Male rock climber hanging from rock with arm outstretched,outdoors, man jumping off a cliff
1852646720,A low angle Close up of paramedics tending to a patient on an emergency airlift helicopter,medical, person performs a surgical procedure on a patient.
1578922343,A girl and a boy holding Easter eggs,misc, children walking through a field of daffodils
1297800470,Family running down sand dune on beach laughing and holding hands,outdoors, family playing in the sand
1813179749,Close up of businessman wearing telephone headset holding yellow file,office, a man talking on a mobile phone and looking at a document.
1590359192,Young girl jumping in air,outdoors, a girl in a fairy costume flies through the air.
1571580047,Young man in bed reading papers Close up,electronics, a man reading a newspaper on his bed.
1578947120,Three teenage friends using a computer,misc, a group of young men sitting around a computer.
1873340819,Two smiling girlfriends taking selfies in the Bar,office, women sitting at a table with a glass of beer in front of them.
1852927058,Horizontal shot of a seated baby boy and girl looking at each other with the boy s hand on girl's shoulder,misc, a photograph of a baby boy and a baby girl.
1839588560,Horizontal portrait of a young girl giving her mother a pineapple in the kitchen with dad in the background,food, woman giving a pineapple to a child
1862083532,Beekeeper using smoker to check beehives in the field full of flowers,outdoors, person working in the garden
1585876499,Stormy weather Lardos beach Lindos Rhodes Greece Europe,outdoors, stormy seas return after western christian holiday
1556812026,Virtual neurons firing in an artificial intelligence deep learning neural network concept,misc, rhythm of the water 18291
1590363488,Woman walking with bicycle at beach Mahe Seychelles,outdoors, woman with bike on the beach
1578942938,Portrait of a senior couple hand in hand walking in the sea,outdoors, older couple holding hands and wading into the ocean
1590363332,Crucifix on rock formation Port Launay Marine National Park Mahe Seychelles,outdoors, a cross on a small rocky island in the turquoise waters of the adriatic
1868720555,A Close up portrait shot of a young blonde woman lying upside down on a sofa and smiling at camera while talking on a phone,indoors, a woman lying on her side on a brown leather couch.
1572535172,A businesswoman using a laptop,office, business woman standing in an office building with a laptop.
1588016045,A businesswoman in waiting room typing on a laptop,electronics, woman sitting in an airport waiting room using a laptop
1586666096,Reflections of light in rainbow colours,misc, digital art selected for the #
1587997037,Close up of wine glasses touching,outdoors, glasses of white wine on a table
1816211364,Horizontal shot of a woman decorating home sitting on floor beside window holding wallpaper and looking at camera,misc, person sitting on the floor of an empty room
1277234600,Active man exercising on cycling machine in gym,indoors, a man and a woman using the exercise equipment at the groveport recreation center's fitness
1277238212,Portrait of loving young couple hugging by sea at dusk,outdoors," the girl next door pics, movie collection"
1590316601,African man selling jewelry inside jacket,outdoors, rhythm and blues artist in a leather coat
1572529430,Aerial view of Cerocahui Chihuahua Mexico,outdoors," an aerial view of the city of kibera in nairobi, kenya"
1855880600,Low angle shot of a tourist couple smiling at each other with shopping bags on a sunny day,outdoors, a man and a woman carrying shopping bags in front of the tower of pisa.
216584132,Trees and field in snow covered winter landscape,outdoors, tourist attraction in the snow
1586684942,Farmer Standing Next To Lorry Loaded With Straw Bales,misc, person standing next to a truck
1297732700,Family with baby son at home looking at laptop and smiling,electronics, a happy family looking at a laptop together in the kitchen.
1588026551,A woman blow drying her hair,indoors, a woman with a hair dryer in her hand.
1590183653,Sunset and small island near Ile Des Pins New Caledonia Overseas Territory of France,outdoors," the sun sets over the pacific ocean off the coast of vancouver island, brit"
1878869711,Strong handsome man carrying his girlfriend for a piggyback ride through the snow while she happily outstretches her arms,outdoors, a man and a woman standing on a snow covered hill with their arms outstretched.
1839579071,Front midsection view of a woman holding a basket of vegetables in the garden,outdoors, man carrying a basket of vegetables
1852961783,Wide portrait of a beautiful woman holding a cup of coffee,electronics, woman holding a cup of coffee
1571343290,Mature man hiking in mountains with pet dog,animals, man photographing a dog in a field
1590056351,A portrait of a young woman smiling to camera,indoors, portrait of a smiling woman
1839581495,Tilted shot of a doctor smiling at a patient with reports in hand,medical, a doctor talking to a patient
1846038974,A smiling couple holding a golden frame and looking at the camera through it,indoors, a man and a woman holding up a frame in front of a patterned wall
1844727692,High angle wide shot of a happy elderly couple in a rowboat on a lake,outdoors, a man and a woman in a rowboat on a lake
1864614104,Young mother feeding milk to her baby girl from a bottle in bed and smiling,indoors, mother feeding her baby with a bottle
1570300739,Beach bar overlooking the sea at Marinella near Agrigento Sicily Italy,outdoors, a view of the beach through the cactus.
1571335163,Stockfish dried cod hanging on wooden racks in Gjesvaer Nordkapp Norway,outdoors, fish drying in the sun
1874804642,Engineer drilling into wing of passenger jet in hangar,office, a worker inspects the damaged fuselage of a passenger jet at the airport in berlin
1852961738,Woman shouting at her boyfriend while sitting at a sea side caf table,electronics, a man and a woman sitting under an umbrella on the beach.
1277240063,Young man eating fresh green apple as healthy snack outdoors at camera,food, man eating an avocado for weight loss
1844724236,Vertical shot of a worker smiling at the camera while inspecting boxes at the production line of a distribution warehouse,office, man packing a box on a conveyor belt in a warehouse
1817411649,Vertical shot of a man in an apron cutting leaves off a plant at a greenhouse,misc, person working in a garden
1844766194,Family trying to catch fish with fishing nets in the stream below while sitting on a small wooden bridge,outdoors, a group of people sitting on top of a wooden bridge next to a river.
1843609253,Vertical shot of a salesman s hand handing the keys to a joyous man of a new red convertible in a showroom,indoors," a man sitting in a red car, holding a car key and smiling."
1586693330,Focused male high school student plating dessert in home economics class,misc, a woman eating a bowl of food.
1586730098,Portrait Of Mature Couple Enjoying Beach Vacation Together,outdoors, happy senior couple on the beach
1586648876,Straight Road Running Through Arid Agricultural Landscape In Western Cape Region Of South Africa,outdoors," a long stretch of road in the namib desert, namibia"
1586736530,Portrait Of Business Team Working In Modern Office,office, a group of people in business attire standing in an office.
1590359906,Los Roques rock formation in front of Mount Teide Teide National Park Tenerife Canary Islands Spain,outdoors," a view of mount sinai, the tallest mountain in the world, from sina"
1868716631,A medium shot of an engineer using a tablet on a big solar panel,office, a worker installs solar panels on a roof.
1868714480,Scientists in clean suits cautiously working in a silicon wafer manufacturing laboratory,office, a scientist working in a lab
1572538757,A surfer sitting on a beach,misc, man squatting on the beach
1852938059,Tilted low angle shot of a joyous father embracing son in driveway with mother and daughter walking hand in hand in the background,outdoors, a man holding a child in front of a house.
1590352154,Bathing Beach at Cabo de Formentor Mallorca Spain,outdoors," property image # small stone house with fireplace, km from the sea"
1874803661,Surgeon with patient in operating room low angle view,electronics, a patient in a ct scanner.
1586687522,Greece Kefalonia Assos view of sunny coastal village on hillside,outdoors, a city from the sea
1852926878,Vertical portrait of a seated baby boy in sleeping suit smiles at the camera,misc, a smiling baby in blue pajamas sitting on the floor.
1578921359,A portrait of a young blonde woman,misc, a woman looks into the distance with a serious expression on her face.
1297780883,Exterior of ornate building in Plaza de Espana Seville Spain,outdoors," the palace of versailles, france"
1813172246,Smiling girl inside a pit at the beach playing with sand looks at the camera,outdoors, girl playing in the sand
1590349859,View to Sa Cova Foradada Mallorca Spain,outdoors," the island of santorini, greece"
1578935492,Young woman spraying perfume on her neck,misc, how to take care of your skin this winter
1855878308,Horizontal shot of a young man using exercise equipment in the gym,misc, man working out at the gym.
1578930443,Woman applying blusher or bronzer on her face,misc, beauty is in the eye of the beholder
1586723021,Wooden Jetty Leading Out On Lake Starnberg In Germany,outdoors, a wooden pier extends into the water of a lake.
1590355016,Statue of David and Hercules and Cacus in front of the main entrance of Palazzo Vecchio Florence Italy,outdoors, italian comune off the beaten path : statue
1586672675,Winter scene with wind turbines in Flevoland The Netherlands,outdoors," a view of the hudson river in manhattan, n.y."
1590056570,Young man telling tales of the fish that got away,outdoors, actors in a scene from the movie.
1578927377,Two business colleagues talking at a table having a break,misc, women sitting at a table in an office
1846752404,A wide view of an extensive meadow of summer flowers and fresh green grass under the bright blue sky with cluster of white clouds,outdoors, a field of canola (glycine max)
1578205928,A young woman standing in a rape seed field Close up,misc, a woman standing in front of a field.
1585876502,Stormy weather Lardos beach Lindos Rhodes Greece Europe,outdoors, a beach at or near the hotel
1571660525,A businesswoman in a gym using a mobile phone,office, woman working out on an exercise bike in a gym
1865999636,Horizontal low angle shot of a seated mature couple hiking on a mountain trail with the woman taking a self portrait with a camera,misc, a man and a woman sitting on a rock.
1868703278,A serious businessman working on a laptop at a table in front of a presentation monitor in the conference room,electronics, man sitting at a desk and working on a laptop
1277365424,Businessman and businesswoman working in office together,electronics, a man in a suit and tie with a woman in the background talking on a cell phone
216570866,Young wheat field,outdoors, an aerial view of a corn field.
1716620837,View of teenage girl posing by blue wall,outdoors, a woman in a white dress stands in front of a blue door.
1840555082,Man looking into hatchback of car in a car dealership showroom,office, man opening the trunk of a silver volkswagen golf
1588025561,Portrait of young woman smiling,misc, a close up of a woman's face
1578947198,Portrait of a male athlete with UK flag,outdoors, olympic athlete celebrates winning the gold medal in the men's 4x100m
1860742235,Horizontal shot of a male and female surfers in wetsuits by the beach on a cloudy day,outdoors, a man and a woman carrying their stand up paddle board out to sea.
1587982958,man's hand feeding woman raw oyster,indoors, a woman eating a slice of pizza.
1878778784,Woman sitting at the wheel of a car at the dealership with her husband looking on in the background,indoors, a man and a woman looking at a car in a dealership
1277269652,Teenage girlfriends listening to music on MP3 player sharing headphones whilst relaxing and leaning against beach rocks,electronics, young women listening to music on the beach
1846752701,A wide angle view of young wheat growing on a vast green farm field under the bright sky filled with white fluffy clouds,outdoors, a field of green crops with a blue sky in the background.
1590070526,A middle aged woman looking at her face in the mirror,indoors, woman looking at her skin in the mirror
1297781585,Engineers discussing plans standing next to large solar panels,outdoors, people standing in a field with solar panels in the background.
1277247470,Family unload camping equipment and tent from car boot in countryside,outdoors, a man holding a basket of canned goods.
1590224753,Low angle view of couple with flowers and shopping bag outdoors,outdoors, a couple on their wedding day.
1665810011,Two men walking down steps,office, people walking up a flight of stairs
1873296911,Professor watching his students assemble a helix DNA model in a science class,indoors, a group of students working together on an engineering project.
1590045962,Business people traveling waiting in airport or station,office, a man in a suit carrying a briefcase
1844190422,Horizontal shot of two young girls lying in a field of daffodils on a sunny day,outdoors, person and her daughter laying on a blanket in the grass surrounded by yellow flowers.
1852646654,A portrait of a confident pharmacist in lab coat proudly standing in the pharmacy with her arms crossed,medical, a pharmacist in a pharmacy
1587839435,Senior man and woman at internet cafe,electronics, a man and a woman sitting at a desk in an office.
1865999579,Selective focus on a woman holding a map hiking on a mountain trail with her husband in the background,misc, person looking at a map in the mountains
1586691842,Quality control workers inspecting and packing ripe red tomatoes in food processing plant,misc, workers in a food processing plant.
1304265911,Active senior man drinking water after outdoor exercise at camera,outdoors, a man holding a bottle of water
1865999723,Vertical shot of a mother pushing a shopping trolley with her daughter standing over it in a supermarket s car park,outdoors, a woman pushes a shopping cart full of groceries.
216347945,Clouds in sunset sky,outdoors, sunset admire the beauty of creations
1590215483,Close up of wine leaves in autumn,outdoors, a painting of red leaves on a tree
1578942653,Young man using a cashpoint or ATM looking over his shoulder,outdoors, people standing in front of an atm machine
1586682908,Judge Awarding Prize In Jam Making Category At Agricultural Show,misc, a woman in a lab coat holds a jar of honey.
1725722138,Man doing push ups in grass,outdoors, a man doing push ups on the grass.
1587982586,A woman on a beach,misc, person poses on the beach in a white crop top and skirt.
1670343470,Woman smelling flowers in florists store,indoors, a woman smelling a bouquet of flowers.
1862067368,Extreme wide shot of a couple holding hands and walking along the shore of a beach with waves,outdoors, a black and white photo of a person standing on the beach
1844196854,Horizontal shot of summer bright blue sky with fluffy clouds,outdoors, white clouds on a blue sky
1578207224,A young woman sitting at a garden bench drinking a hot beverage smiling,misc, woman sitting at a picnic table
1572538721,A young man holding an engagement ring,misc, a man uses his phone to take a photo.
1587830096,Woman wearing cowboy hat at beach,outdoors, a young woman on the beach with a shell in her hand
1840650458,Two young farmers holding and shearing sheep for wool in a barn,indoors, men shearing sheep in a barn
1587656774,Low angle view of a barbed wire fence,outdoors, the building where the apartment is located
1297775132,Detail of businesswoman using flip chart in office presentation,office, a group of people in a meeting room
1859347283,A wide shot of an early green wheat field with a tree in background,outdoors, a single tree in a field
1571664791,A woman with a suitcase hitching a lift,misc, this is a photo of a woman standing in the middle of the road.
1578932987,Woman smelling a bottle of essential oil,misc, beauty is in the eye of the beholder
1813180589,Two female teenagers in the trial room discussing over a bunch of outfits,misc," person, left, and person hang clothes in the dressing room."
1846400816,Woman smiling and hugging her boyfriend while sitting on a snowy slope with skis in the background,outdoors," person, left, and person, take a break on the slopes."
1578236732,A mid adult woman eating popcorn,indoors, a woman eating popcorn while sitting on a couch.
1277240942,Mature woman on coastal road trip holding map by car,outdoors, a woman with a map in front of a car
1578212948,Portrait of a young woman touching her face,misc, beauty is in the eye of the beholder
1572528845,Sun shade on the beach of La Paz Baja California Sur Mexico,outdoors, a beach at or near the hotel
1572549791,A young boy with a toy bow and arrow,misc, young boy in a field shooting a bow and arrow
1572538769,Two women running on the beach,misc, women running on the beach
216387086,Tree in snowy field,outdoors, lone tree in a snow covered field
1587857282,High angle view of a man playing the steel drums Georgetown Guyana,outdoors, food being cooked in a large wok
1578921332,A portrait of a young blonde woman thinking,misc, a woman standing in front of a green background.
1840560518,Low angle vertical shot of a happy family with the father carrying his daughter on the shoulders in a meadow full of wildflowers,outdoors, family in a field of flowers
1840553969,Salesman presenting contract to couple at a table in a car dealership showroom,office, how to buy a car with a credit card
1587995966,A businessman greeting a client in the foyer of an office building,office, businessmen shaking hands in an office building
216578222,View of snowy mountain range,outdoors, snow capped mountains in the swiss alps
1670342558,Two businessmen working at desk in office looking at computer,electronics, men in a modern office
1874804267,High angle view of engineers assembling passenger jets in hangar,office, aircraft in a hangar with a red tail fin in the foreground.
1571519105,A teenager with a skateboard,misc, a boy with a skateboard stands under an overpass.
1852961708,Children jumping off a merry go round at a playground,outdoors, a group of people jumping on a trampoline
1844731889,Portrait shot an elderly woman smelling the scent of a flower while standing in a meadow full of wildflowers,outdoors, person in a field of flowers
1844190341,Low angle view male gymnast performing on pommel horse isolated on black background,stocky_setting, a man doing a high kick on a diving board.
1852922861,Middle aged man sitting on a rock at the beach with his dog and embracing him on a bright sunny day,animals, a man sitting on a rock on the beach with his dog
1590222452,Close up of senior man smiling with towel around neck,misc, portrait of a happy senior man with towel around his neck isolated on white background
1868709398,A horizontal close up of a smiling businesswoman wearing headset in the office with a colleague working in the background,indoors, photo of a telemarketing customer service representative
1576779983,A woman relaxing by a pool,outdoors, woman doing yoga in a infinity pool
1590059978,A portrait of a young woman looking to camera,indoors, how to choose the right hair color for your skin tone
1859331779,A Close up shot of doctor smiling at a patient while listening to her heartbeat with a stethoscope,medical, a doctor listens to a patient's heart with a stethoscope.
1277235605,Mature businessman at head of boardroom conference table on phone,electronics, man sitting in an office chair with his feet up on the desk
1588012814,Close up of a woman yawning,misc, what are the causes of tooth decay?
1590313958,Unwrapped bar of chocolate and glass of wine,misc, a bar of chocolate with a glass of red wine
1587144485,View of moai statues against blue sky Chile Easter Island Rapa Nui,outdoors, tourist attraction on a sunny day
1855880474,Smiling portrait of a mature man leaning out of the window of the motorhome,misc, a man driving a white van on a curvy road.
1576772051,A couple and their young daughter opening Christmas presents,misc," a family of four sits on the floor in front of a christmas tree, looking at"
216584528,Palm trees and walkway Alcazar Seville Spain,outdoors," a view of the gardens at the alcazar in seville, spain."
1587999317,Female fortune teller with illuminated globe,indoors, this is what happens when you make a brain cake for halloween
1590160397,Donkey grazing in field Dischma Valley Davos Graubuenden Grisons Switzerland,outdoors, a donkey grazes in a field on the outskirts of kenya's capital nairo
1297793861,Young wheat crop growing in farm field with blue sky,outdoors, a green field with a blue sky in the background.
1840648082,A wide horizontal shot of a Truck driver standing near a semi truck holding a delivery package on a background of a factory warehouse at a loading dock,outdoors, a man unloads a box from a truck.
1590181361,Couple smiling at each other at beach,outdoors, a man and a woman walking on the beach.
1859331773,A Close up vertical shot of doctor smiling at a patient while checking a her heartbeat with a stethoscope,medical, a doctor with a stethoscope around a patient's neck.
1576745486,A confident and attractive middle aged woman in white smiling,indoors, a woman in a white bathrobe smiles at the camera.
1590178448,Artistic public restroom Kawakawa North Island New Zealand,indoors, the walls and floor of the kitchen are covered in colorful tiles.
1862121650,Portrait of a smiling businessman having his arms crossed in a formal suit with colleagues standing in the background,indoors, portrait of a smiling business man standing in front of a large group of business people
1807085786,Couple shopping in department store holding two large piles of towels beside shelf faces obscured background,indoors, a man and a woman hug each other in front of a shelving unit filled with text
1587843944,Studio shot of businesspeople exchanging Euros,office, business man handing over money to another business man.
1567889369,Plage de N'gouja N gouja beach Mayotte French Overseas Department Union of the Comoros Africa,outdoors, a beach at or near the bed & breakfast
1851407570,Horizontal shot of a teenage couple sitting in a cafe share a light moment smiling at each other,indoors, a man and a woman sitting at a table.
1847350223,A portrait shot of a senior cheese maker smiling and holding a sample of a farmhouse cheddar on a cheese iron,office, a man working in a brick kiln
1590061580,A businessman in an office with two colleagues in background looking at laptop,electronics, portrait of a smiling business man with colleagues in the background
1862081327,Businesswoman and Businessman holding a digital tablet and discussing in front of a private jet,office, business people talking at the airport
1586690792,Portrait confident businesswoman with laptop at production line in cheese processing plant,misc, person standing in a factory
1852963970,Worker stocking bottles in a wine shop,indoors, a man wearing an apron holds a box of shoes in a shoe store.
1277246315,Mother and daughter jumping on bed in pajamas at home laughing,indoors, mother and daughter jumping on the bed
1852961663,Close up of a smiling girl playing with pinwheel outdoors,outdoors, young girl holding a pinwheel on the beach
1590200624,Colonial age residential houses Key West Florida United States,outdoors, a row of pink victorian style houses.
1570327478,A senior couple walking hand in hand through the snow,outdoors, couple walking in the snow
1586668472,A female car assistant talking to a senior woman with a dog,medical," person with her dog, on the porch of her home."
1852959650,Senior couple hiking and talking to each other on a hill,outdoors, a man and a woman out for a walk.
1586683979,Senior Man Working In Beautiful Cottage Flower Garden,misc, an elderly man in a straw hat pruning roses in a garden.
1587997661,High angle view of wine cheese grapes tomatoes and bread,food, a selection of cheeses and grapes on a wooden board.
1857301670,Vertical shot of a businessman in sunglasses by airplane with a sun flare in the background,office, man standing in front of a private jet
1587865385,Studio shot of businesspeople exchanging money,office, a man handing over money to another man.
1586671511,Rear view of two deckchairs beside a lake with a straw hat,outdoors, beach chairs on the shore of lake champlain
1586724557,Young Couples Sitting On Grass With Arms In The Air,outdoors, people sitting in a field with their hands in the air
1590201374,American and British flags illuminated at night,outdoors, the flags of the united kingdom and the united states of america.
1590053363,A young man standing on scales,stocky_setting, a man stands on a scale to weigh himself.
1851485621,A young boy holding a remote control and pointing it at the televisions in an electronics store,electronics, woman choosing a tv in a furniture store
1571664305,Portrait of a senior man standing on a beach smiling,outdoors, an old man stands on a beach looking out to sea.
1839581777,Portrait of a joyous doctor encouraging a girl in hospital hallway with their reflection on the floor,medical, a doctor and a patient walk through a hospital hallway.
